City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
768,sitka,47.7902,-140.0053,14.21,93,100,4.88,1690381961
769,waitangi,-66.8199,-153.9171,-13.86,78,100,3.43,1690381961
770,anadyr,89.4871,179.2084,-0.17,94,100,6.58,1690381962
771,atafu village,-1.1385,-174.8902,28.53,73,7,7.0,1690381962
772,esmeraldas,2.2117,-80.7771,26.52,81,97,5.06,1690381962
773,udachny,85.0046,108.9223,-0.17,95,100,3.83,1690381963
774,san carlos,17.5847,-90.5272,30.75,53,18,1.4,1690381963
775,klyuchi,54.8503,164.4555,10.95,94,28,5.51,1690381963
776,invercargill,-61.5399,162.9203,-2.91,71,10,6.59,1690381964
777,port saint john's,-48.0064,45.0592,5.2,93,100,11.11,1690381964
778,bethel,68.1417,-163.1149,13.92,88,100,1.27,1690381964
779,puerto leguizamo,-0.0118,-73.5326,30.73,54,78,0.44,1690381965
780,thompson,78.6054,-92.2184,5.98,76,64,1.33,1690381965
781,mount pearl,39.2232,-48.6805,25.49,90,100,8.12,1690381965
782,ushuaia,-80.8332,-55.9001,-32.06,100,100,1.24,1690381965
783,mejit,10.8122,174.9628,27.78,80,99,9.09,1690381966
784,albany,-71.8054,107.4489,-63.42,99,54,6.27,1690381966
785,waitangi,-73.1826,-174.2157,-35.76,100,100,3.6,1690381967
786,tamanrasset,22.9427,5.8221,35.85,8,8,7.42,1690381967
787,puerto ayora,2.3442,-104.2383,27.03,77,42,6.89,1690381968
788,tolanaro,-34.9891,54.8553,13.92,62,1,4.75,1690381968
789,albany,-40.022,117.1164,10.15,89,100,14.52,1690381968
790,sinabang,1.5668,96.9415,28.73,73,36,2.58,1690381969
791,adamstown,-64.6879,-132.7879,-0.25,89,100,5.99,1690381969
792,sitka,48.6809,-138.7072,14.56,90,100,2.34,1690381969
793,iqaluit,68.2351,-69.6337,13.13,45,88,3.69,1690381969
794,lebu,-36.5628,-80.6255,12.36,84,100,6.93,1690381970
795,edinburgh of the seven seas,-39.172,1.0152,9.56,55,96,10.14,1690381970
796,iqaluit,85.7479,-85.2622,0.53,84,79,3.39,1690381970
797,kijang,-0.0928,105.6049,29.03,76,100,7.83,1690381971
798,palmer,59.4309,-145.5408,12.19,91,80,4.48,1690381971
799,wailua homesteads,39.208,-160.5696,19.26,83,91,0.8,1690381971
800,hermanus,-43.0793,15.5489,8.47,63,100,11.54,1690381972
801,longyearbyen,82.9048,4.3815,0.09,99,100,2.92,1690381972
802,whitehorse,83.1519,-133.2445,0.33,94,100,2.47,1690381972
803,kirillov,60.1903,39.0094,18.57,89,100,3.39,1690381972
804,hermanus,-64.4993,7.4532,-13.95,93,100,5.38,1690381973
805,magadan,53.6507,149.9231,11.03,96,87,6.0,1690381973
806,hermanus,-62.1636,11.7714,-10.56,90,100,6.84,1690381973
807,puerto natales,-56.2964,-98.6603,3.53,82,100,2.17,1690381974
808,fort dodge,42.7455,-93.9882,26.16,100,100,5.14,1690381974
809,el calafate,-49.7712,-73.4172,-8.93,90,95,2.86,1690381974
810,sona,6.9049,-82.1675,27.2,79,98,2.86,1690381974
811,adamstown,-39.2212,-111.8072,10.98,96,100,14.05,1690381975
812,happy valley-goose bay,56.322,-57.735,10.08,98,100,3.83,1690381975
813,solnechnyy,51.0393,137.0797,18.36,98,94,1.19,1690381975
814,narayangarh,30.5274,77.1956,26.74,86,100,1.77,1690381976
815,puerto natales,-62.1283,-84.981,0.62,86,96,13.81,1690381976
816,blackmans bay,-68.11,125.8881,-47.74,60,1,10.13,1690381976
817,adamstown,-25.8605,-117.1526,22.15,82,97,15.86,1690381976
818,bredasdorp,-76.1997,16.1845,-50.19,100,100,2.57,1690381977
819,vila velha,-21.7422,-34.2656,23.04,69,0,9.01,1690381977
820,port-aux-francais,-56.7627,55.4576,-0.78,79,100,22.73,1690381977
821,deir ez-zor,35.6302,39.5847,40.96,9,0,4.66,1690381978
822,ust-nera,83.4355,148.6444,-0.43,97,99,3.47,1690381978
823,fale old settlement,-3.7111,-158.0354,27.92,73,3,8.5,1690381978
824,pathein,16.7424,94.7479,26.57,91,32,2.0,1690381978
825,kapuskasing,62.476,-81.6667,5.9,86,47,13.27,1690381979
826,puerto natales,-63.6161,-95.8186,-0.51,89,100,15.53,1690381979
827,waitangi,-41.2294,-165.4715,11.94,89,58,10.33,1690381980
828,isoka,-10.3082,32.3496,23.0,32,0,2.96,1690381980
829,wailua homesteads,38.2429,-161.3882,19.39,77,15,1.43,1690381981
830,waitangi,-84.463,-150.4444,-27.41,64,15,7.43,1690381981
831,blackmans bay,-88.4444,137.8009,-55.47,100,100,5.53,1690381981
832,ahau,-13.2544,173.8402,26.21,80,100,4.45,1690381982
833,petropavlovsk-kamchatsky,40.5374,175.1553,19.67,95,100,10.84,1690381982
834,waitangi,-51.2393,-174.6948,6.8,66,100,8.82,1690381983
835,thunder bay,54.0514,-88.88,13.97,54,35,3.86,1690381983
836,saipan,21.948,154.7465,26.67,82,100,5.75,1690381984
837,lerwick,67.1273,-0.2346,11.03,76,100,5.88,1690381984
838,grytviken,-39.1261,-31.9306,10.28,52,100,5.37,1690381985
839,saint-amand-montrond,46.6671,2.901,22.96,37,98,3.09,1690381985
840,susuman,65.7252,153.2002,10.94,70,99,2.71,1690381985
841,ust-nera,80.6261,148.3176,-0.1,91,100,1.13,1690381986
842,east london,-43.3849,34.1217,11.03,89,87,11.52,1690381987
843,hawaiian paradise park,16.3511,-136.0182,23.39,87,83,7.65,1690381988
844,tiksi,82.3224,120.2235,-0.08,87,100,3.22,1690381988
845,jequie,-13.7427,-40.1593,22.88,62,82,2.79,1690381989
846,port-aux-francais,-41.8757,78.4102,9.63,76,100,7.14,1690381989
847,puerto baquerizo moreno,-2.7299,-90.3527,24.88,78,100,7.57,1690381989
848,iqaluit,76.5215,-79.5999,2.72,100,21,2.55,1690381990
849,cabedelo,-4.1694,-26.8915,26.26,76,1,8.07,1690381990
850,kirakira,-13.4938,162.3946,25.43,79,100,11.49,1690381990
851,papatowai,-88.7442,169.0242,-54.4,100,100,5.64,1690381991
852,puerto natales,-50.4824,-90.07,4.35,97,100,16.11,1690381991
853,blackmans bay,-85.5279,125.6316,-51.61,98,100,8.77,1690381992
854,gornopravdinsk,59.3257,70.2883,17.61,86,87,0.87,1690381993
855,alofi,-20.7858,-170.2909,22.28,66,100,4.2,1690381993
856,bilibino,85.9017,157.378,-0.27,97,100,7.39,1690381993
857,kabompo,-13.0064,24.2,28.96,16,7,2.99,1690381994
858,isangel,-19.6818,170.9432,21.98,57,93,8.49,1690381994
859,yung shue wan,18.804,114.5241,29.08,79,100,5.66,1690381994
860,saipan,26.7804,149.9206,28.32,80,100,7.85,1690381995
861,hamilton,36.8458,-58.8885,26.69,84,14,6.46,1690381996
862,darwin,-12.4362,129.4086,23.54,48,11,3.1,1690381996
863,almaty,43.2159,77.0703,29.04,21,40,2.0,1690381996
864,tolanaro,-36.2427,48.4347,15.44,70,0,0.41,1690381997
865,yellowknife,68.0684,-121.3558,14.69,87,100,1.73,1690381997
866,port-aux-francais,-42.7686,91.6189,11.64,93,100,16.27,1690381998
867,azuaga,38.1355,-5.6136,36.98,21,0,4.21,1690381998
868,saipan,21.9441,148.9561,28.92,73,77,2.64,1690381999
869,haiku-pauwela,26.6188,-153.9568,23.84,76,94,8.45,1690381999
870,praia da vitoria,45.8825,-27.0424,19.73,94,99,6.85,1690381999
871,jamestown,-21.7981,-18.0635,21.04,71,4,8.35,1690382000
872,puerto natales,-65.9277,-96.3232,-1.61,92,100,12.23,1690382000
873,bilibino,78.6297,156.6942,-0.4,98,100,2.48,1690382000
874,iskateley,82.9845,50.4917,0.04,97,100,4.78,1690382001
875,papatowai,-70.9094,169.5351,-32.64,96,100,1.07,1690382001
876,kingston,-27.6542,170.7646,16.99,58,100,8.83,1690382002
877,patacamaya,-18.6496,-68.652,8.36,10,0,1.98,1690382002
878,luba,3.0317,7.8333,25.78,86,78,6.39,1690382002
879,port blair,12.6857,94.2073,28.53,83,100,7.94,1690382003
880,talnakh,82.3313,93.3935,0.0,97,100,3.74,1690382003
881,aasiaat,87.7475,-66.8737,0.43,88,100,5.44,1690382003
882,vorgashor,86.8786,67.5168,-0.26,95,98,2.16,1690382004
883,m'sila,35.3152,4.4667,38.1,9,0,5.11,1690382004
884,talcahuano,-30.4836,-84.2065,15.32,69,95,0.72,1690382004
885,lebu,-31.5774,-99.0155,17.81,82,75,9.24,1690382005
886,ribeira grande,29.3054,-40.1811,25.69,72,11,4.4,1690382005
887,simanggang,0.7073,110.8399,24.68,85,53,0.59,1690382006
888,inhambane,-22.4001,38.8492,22.25,63,53,8.67,1690382006
889,bredasdorp,-72.5273,16.2776,-33.56,58,100,12.85,1690382007
890,geraldton,-28.3737,114.0181,16.34,63,100,8.62,1690382008
891,myitkyina,25.7845,97.5549,24.24,98,64,0.61,1690382008
892,benguela,-12.0752,9.9658,19.56,80,42,4.67,1690382009
893,port-aux-francais,-38.6731,72.0282,13.21,93,100,8.07,1690382009
894,albany,-83.2092,107.056,-54.46,100,100,6.58,1690382010
895,lodwar,3.8039,34.8486,32.84,32,88,5.35,1690382010
896,yamada,37.1835,148.1459,23.5,88,100,3.48,1690382010
897,queenstown,-39.5244,163.4337,13.74,78,8,11.37,1690382011
898,waitangi,-71.7039,-163.9973,-28.07,100,100,5.85,1690382012
899,ushuaia,-75.3872,-81.1968,-24.91,96,100,3.47,1690382012
900,waitangi,-79.2949,-167.4356,-37.56,86,100,3.64,1690382013
901,atafu village,-5.8812,-174.2258,28.23,77,43,7.26,1690382013
902,albany,-32.6538,121.7838,10.41,70,2,6.97,1690382013
903,grytviken,-71.8739,-46.9016,-32.09,97,97,6.44,1690382014
904,pangai,-20.0255,-174.514,21.9,67,99,5.12,1690382014
905,isle of lewis,59.3852,-10.1127,12.94,80,98,10.95,1690382015
906,college,79.3454,-156.2763,0.48,96,100,1.31,1690382015
907,bo phloi,14.6491,99.6625,27.65,67,55,5.64,1690382016
908,kudahuvadhoo,2.7901,65.8499,28.12,75,98,4.08,1690382016
909,remire-montjoly,7.3054,-46.4285,27.93,73,28,3.92,1690382016
910,seminole,32.8545,-102.8406,28.49,34,21,7.79,1690382017
911,dillon,34.34,-79.2469,32.77,74,0,0.0,1690382017
912,port-aux-francais,-60.4248,56.833,-1.92,94,100,8.64,1690382017
913,vila franca do campo,39.3731,-19.2197,21.35,55,0,1.87,1690382018
914,punta arenas,-81.7849,-91.5008,-49.68,100,93,4.45,1690382018
915,yellowknife,89.4099,-126.6463,-0.07,94,100,6.83,1690382019
916,invercargill,-50.2083,158.5268,6.43,62,84,14.95,1690382019
917,linden,5.6862,-58.3691,31.18,59,34,1.88,1690382019
918,taungoo,19.0923,96.5741,22.03,97,35,1.25,1690382020
919,lihue,12.6423,-165.0812,26.38,83,84,8.96,1690382020
920,adamstown,-64.0508,-132.5144,-0.13,93,100,6.76,1690382020
921,college,84.5883,-150.1468,0.83,81,100,3.62,1690382021
922,musoma,-1.2754,33.8399,29.1,57,41,5.47,1690382021
923,arthur's town,24.7751,-74.9532,29.13,71,100,4.47,1690382022
924,adamstown,-49.0372,-114.9257,6.43,95,100,9.27,1690382022
925,puerto natales,-56.9098,-102.1628,3.85,75,99,2.7,1690382022
926,petropavlovsk-kamchatsky,39.3607,168.8509,20.48,97,100,10.8,1690382023
927,port-aux-francais,-80.1192,39.783,-55.14,100,100,2.79,1690382023
928,waitangi,-80.6906,-174.7788,-37.99,79,100,4.11,1690382023
929,port-aux-francais,-38.0069,84.4557,13.65,85,100,12.35,1690382023
930,waitangi,-43.1618,-171.6272,12.12,84,100,1.71,1690382023
931,bredasdorp,-60.1218,21.6582,-4.63,61,66,8.67,1690382024
932,fort bragg,30.2425,-138.7032,21.3,87,99,3.16,1690382024
933,saipan,15.5403,148.1395,27.2,80,100,5.86,1690382024
934,uvel'skiy,54.3467,61.5574,22.96,53,94,1.78,1690382024
935,coquimbo,-25.7075,-84.4408,17.73,74,100,7.82,1690382025
936,longyearbyen,76.2672,12.8671,7.09,79,27,0.32,1690382025
937,tsiombe,-35.2491,46.5962,15.99,76,0,1.37,1690382026
938,yellowknife,77.0089,-116.9291,10.89,66,0,2.2,1690382026
939,ilulissat,87.4155,-42.8986,0.27,90,100,5.27,1690382026
940,karratha,-20.926,114.3118,19.92,86,100,9.24,1690382027
941,paranaiba,-19.9643,-51.6972,25.42,41,71,3.51,1690382027
942,lebu,-31.3161,-100.9381,18.58,80,72,10.79,1690382028
943,tura,67.7007,95.3953,15.29,82,100,1.9,1690382028
944,grytviken,-49.2711,-40.3103,4.27,85,98,9.66,1690382028
945,bilibino,87.4619,156.2562,-0.27,98,100,7.56,1690382028
946,bilibino,72.7794,164.4244,-0.09,98,100,3.24,1690382029
947,bilibino,72.772,168.9867,-0.17,99,100,2.59,1690382029
948,phatthalung,7.3815,100.0497,25.65,85,90,2.45,1690382029
949,port-aux-francais,-86.8898,81.4945,-52.39,100,100,4.78,1690382029
950,adamstown,-66.7206,-117.4701,-2.48,74,92,13.95,1690382030
951,ghadamis,29.5984,7.9085,45.03,5,0,3.07,1690382030
952,valparaiso,-32.7437,-71.7052,15.0,81,100,7.35,1690382030
953,turpan,44.3622,89.4045,31.7,13,0,0.51,1690382031
954,port-aux-francais,-83.8644,98.0338,-54.98,100,100,6.17,1690382031
955,tura,75.3833,100.552,15.77,42,26,0.58,1690382032
956,nguigmi,16.8346,12.8858,41.42,10,30,3.78,1690382033
957,porto murtinho,-21.3977,-57.7376,28.09,29,87,1.39,1690382034
958,olonkinbyen,78.0495,-2.7626,1.2,91,100,1.74,1690382034
959,waitangi,-57.8934,-172.3695,2.22,98,100,9.35,1690382035
960,kayangel,8.8319,135.2076,26.71,83,100,9.47,1690382035
961,edinburgh of the seven seas,-50.2286,-3.962,-1.25,69,100,16.53,1690382035
962,grytviken,-87.7057,0.121,-44.34,98,100,6.07,1690382035
963,tiksi,86.0999,133.2176,-0.11,96,100,5.17,1690382036
964,nantucket,38.1035,-65.4738,26.18,83,39,4.62,1690382036
965,port lincoln,-36.1604,136.5362,14.08,65,0,7.99,1690382036
966,wailua homesteads,32.076,-163.8618,23.83,78,10,5.14,1690382038
967,albany,-37.5471,119.0485,12.73,83,91,6.79,1690382038
968,isangel,-18.65,170.0752,22.46,58,41,9.47,1690382039
969,adamstown,-76.1622,-124.9414,-33.0,98,97,3.75,1690382039
970,trat,11.5714,101.8751,28.86,82,51,7.37,1690382039
971,utrik,33.1082,169.507,25.44,79,19,5.74,1690382039
972,ust-nera,73.0364,147.812,0.93,94,100,4.26,1690382040
973,saudarkrokur,79.3944,-19.7392,0.67,100,100,0.43,1690382040
974,la ronge,63.8096,-104.7874,16.92,49,100,3.58,1690382040
975,grytviken,-66.8715,-9.7728,-20.94,100,100,3.86,1690382041
976,isafjordur,72.6445,-26.9925,2.88,92,100,1.4,1690382041
977,sambava,-12.261,52.787,24.83,82,32,9.14,1690382042
978,chakulia,22.0862,86.5636,26.73,93,100,2.87,1690382042
979,thompson,68.0142,-99.9317,3.46,85,50,3.45,1690382043
980,karungdong,5.3421,121.7701,28.51,79,48,5.45,1690382043
981,marataizes,-21.2406,-41.0638,25.0,70,94,4.3,1690382044
982,badarwas,25.1007,77.1839,31.0,61,95,3.06,1690382044
983,simpang,-0.7415,104.2993,29.27,77,100,6.19,1690382044
984,port-aux-francais,-58.9277,69.8382,-2.02,96,100,10.96,1690382045
985,minbu,20.0439,94.4241,25.0,87,37,1.97,1690382045
986,grytviken,-61.7233,-44.4,-7.13,79,80,9.78,1690382045
987,gornopravdinsk,60.9199,70.4886,17.05,94,95,2.56,1690382046
988,isafjordur,75.0238,-26.9187,-3.36,86,13,7.01,1690382046
989,taulaga,-11.3014,-173.1364,28.12,68,97,7.17,1690382046
990,quelimane,-16.7286,38.0375,21.67,62,53,3.65,1690382047
991,ushuaia,-88.5316,-54.0402,-45.26,100,100,5.33,1690382047
992,ilulissat,68.8745,-47.8743,0.07,76,4,8.14,1690382047
993,vingt cinq,-9.6083,60.2573,25.53,83,91,8.04,1690382047
994,tazovsky,84.5106,73.5733,-0.17,98,100,3.74,1690382048
995,thompson,67.3557,-88.6471,15.61,41,54,6.85,1690382048
996,albany,-65.2648,114.8474,-29.08,90,3,7.32,1690382049
997,margaret river,-35.0033,91.7133,13.82,68,100,6.32,1690382049
998,punta arenas,-69.345,-83.5232,-6.01,95,100,6.59,1690382050
999,adamstown,-26.4231,-124.587,20.36,69,94,12.76,1690382050
1000,puerto natales,-65.7767,-95.237,-1.48,92,100,12.18,1690382050
1001,bilibino,66.4971,162.5226,8.86,69,92,1.21,1690382051
1002,taunggyi,21.4279,97.8148,20.44,93,67,0.85,1690382051
1003,shirdi,19.6492,74.5656,25.88,80,100,6.43,1690382051
1004,hermanus,-76.1307,11.8973,-45.43,100,100,3.37,1690382052
1005,howard springs,-12.9428,131.861,14.86,54,17,0.84,1690382052
1006,waitangi,-46.9963,-179.4791,7.14,59,8,5.43,1690382053
1007,grytviken,-78.8766,-18.9356,-19.17,74,100,11.78,1690382053
1008,rongelap,19.4136,166.2568,27.83,77,71,5.3,1690382053
1009,puerto natales,-72.9111,-93.8209,-20.92,98,100,9.9,1690382054
1010,razdol'noye,45.7286,33.5213,32.75,29,1,4.38,1690382054
1011,bhainsdehi,21.7508,77.2999,26.35,90,100,1.67,1690382055
1012,klyuchi,46.4539,175.9976,11.05,88,100,0.41,1690382057
1013,isafjordur,85.9895,-31.9269,0.14,98,98,3.94,1690382057
1014,port-aux-francais,-72.76,65.6633,-36.33,53,0,16.23,1690382058
1015,edinburgh of the seven seas,-44.2809,2.4075,4.79,64,100,14.27,1690382058
1016,bethel,52.8091,-172.7257,8.86,98,100,8.02,1690382058
1017,west island,-23.0584,82.2033,21.38,69,100,11.0,1690382059
1018,anloga,5.1457,1.2747,25.58,87,21,6.43,1690382059
1019,ormara,24.7079,64.9204,28.62,88,97,4.18,1690382060
1020,adamstown,-32.5294,-108.7593,18.42,90,100,17.81,1690382060
1021,puerto san carlos,14.5683,-120.6831,27.71,77,77,5.29,1690382061
1022,puerto ayora,-11.0299,-109.6716,24.51,71,91,7.95,1690382061
1023,port-aux-francais,-57.5172,75.3972,-1.09,85,100,9.74,1690382061
1024,lospalos,-7.2793,126.9293,25.72,73,78,8.27,1690382062
1025,isafjordur,76.3892,-27.9242,-5.17,87,8,8.02,1690382062
1026,kerikeri,-34.9607,172.031,13.59,66,99,11.19,1690382063
1027,sishilichengzi,41.648,87.861,28.4,27,5,0.21,1690382063
1028,walvis bay,-24.2305,14.2705,13.03,77,0,8.02,1690382063
1029,yanchep,-30.9484,115.7531,10.44,83,89,5.34,1690382064
1030,port lincoln,-32.5471,131.1781,17.05,67,0,10.53,1690382064
1031,albany,-59.0583,115.2991,-5.36,63,100,13.77,1690382065
1032,fort bragg,34.0098,-142.0556,22.15,77,89,6.93,1690382065
1033,bardai,20.3759,18.5941,32.33,11,5,5.85,1690382066
1034,ahvaz,31.2798,48.8806,45.97,12,0,3.09,1690382066
1035,kemijarvi,67.1761,28.0295,17.12,75,36,2.06,1690382066
1036,invercargill,-72.503,156.8672,-56.62,100,94,4.03,1690382067
1037,adamstown,-33.4055,-143.9516,13.81,56,58,6.03,1690382067
1038,atafu village,6.1133,-166.2407,27.12,82,78,6.45,1690382067
1039,tolanaro,-30.813,49.5716,16.16,61,0,5.72,1690382068
1040,podporozh'ye,60.5851,34.7421,18.21,89,100,0.7,1690382068
1041,suntar,60.7445,117.581,18.16,91,100,3.75,1690382068
1042,safranbolu,41.1909,32.9452,33.66,25,0,0.17,1690382069
1043,ilulissat,88.5577,-56.4015,0.21,92,100,6.5,1690382069
1044,badger,73.8307,-138.8409,-0.72,99,100,3.49,1690382069
1045,northam,-30.3391,125.3172,16.32,28,89,6.09,1690382070
1046,avarua,-32.5348,-157.7377,15.91,77,28,8.09,1690382071
1047,utrik,17.2776,168.9147,28.07,76,14,7.12,1690382071
1048,ribeira grande,27.3114,-40.534,25.94,72,28,5.09,1690382071
1049,manicore,-7.3703,-60.393,34.85,29,0,0.63,1690382072
1050,bethel,83.1017,-175.3945,0.36,86,100,4.19,1690382073
1051,bredasdorp,-72.7074,19.0374,-32.77,48,100,11.11,1690382073
1052,taiohae,-8.7812,-136.1633,26.55,67,62,7.51,1690382073
1053,yermakovskoye,52.4973,92.9298,8.21,81,10,1.59,1690382074
1054,adamstown,-46.958,-144.6439,7.83,73,97,7.54,1690382075
1055,grytviken,-56.7105,-46.4797,-0.12,91,100,6.29,1690382075
1056,port elizabeth,-63.9443,29.1236,-14.63,89,100,5.76,1690382075
1057,yellowknife,73.0489,-118.2076,18.23,41,35,2.52,1690382076
1058,mugia,44.6739,-14.2972,18.96,85,0,9.05,1690382076
1059,st. john's,44.1287,-48.8367,16.45,95,97,1.32,1690382076
1060,blackmans bay,-73.9532,138.2932,-59.48,100,99,5.83,1690382077
1061,haiku-pauwela,29.1909,-149.7863,22.83,69,78,6.38,1690382078
1062,west island,-25.2853,91.9084,18.86,60,100,9.52,1690382078
1063,albany,-70.4557,111.3391,-57.68,86,5,9.37,1690382078
1064,hadibu,8.2265,60.1344,26.54,87,62,8.65,1690382078
1065,uturoa,-12.6746,-154.7726,26.6,76,3,1.44,1690382079
1066,san antonio oeste,-40.4915,-65.5413,7.57,53,3,3.67,1690382079
1067,vernon,46.2453,-132.6067,16.24,90,100,2.29,1690382080
1068,haiku-pauwela,25.5902,-153.0645,24.24,74,100,6.95,1690382080
1069,longyearbyen,80.8567,6.4759,0.58,98,100,2.26,1690382082
1070,aasiaat,73.5653,-55.9607,2.81,87,100,1.27,1690382082
1071,adamstown,-34.6178,-130.6314,12.11,65,100,10.96,1690382082
1072,east london,-33.4998,28.4589,21.12,76,89,6.34,1690382083
1073,ribeira grande,29.1688,-45.6333,26.17,72,83,6.09,1690382083
1074,enewetak,28.6896,164.5442,26.83,75,4,5.39,1690382083
1075,east london,-39.2066,33.1398,15.66,87,100,9.57,1690382083
1076,lewistown,47.5324,-108.7607,22.89,29,21,6.01,1690382084
1077,grytviken,-70.5205,-14.0984,-24.71,100,100,2.68,1690382084
1078,adamstown,-67.2976,-122.3622,-6.47,74,57,13.55,1690382084
1079,puerto natales,-58.4759,-85.2985,2.21,63,100,9.78,1690382085
1080,codrington,23.9645,-53.2866,27.66,73,70,8.65,1690382085
1081,periyanegamam,10.7786,77.1047,24.36,78,100,8.64,1690382085
1082,port elizabeth,-46.9502,29.3868,5.86,91,100,12.15,1690382085
1083,tangalle,4.6902,81.5584,28.06,81,100,6.05,1690382085
1084,waitangi,-76.6804,-145.4586,-29.4,98,100,2.56,1690382086
1085,'afak,32.1555,45.2389,45.9,6,0,4.4,1690382086
1086,hamilton,30.4762,-54.3577,26.69,77,81,6.2,1690382086
1087,hamilton,33.0533,-63.7537,27.13,79,49,4.13,1690382087
1088,la paz,-16.5126,-67.5764,21.96,37,0,2.49,1690382087
1089,sawang wirawong,15.1718,105.1604,26.97,89,65,2.64,1690382087
1090,waitangi,-69.1175,-159.7869,-13.95,98,100,5.07,1690382087
1091,lihue,12.3958,-170.7251,27.23,76,73,8.12,1690382088
1092,lihue,11.9589,-168.2583,26.86,83,100,10.2,1690382088
1093,college,88.4329,-159.2503,0.03,92,99,7.42,1690382088
1094,stanley,-51.6203,-47.1692,3.17,97,100,10.99,1690382089
1095,shimoda,30.9084,139.4222,27.35,73,9,0.3,1690382089
1096,isafjordur,86.6518,-24.52,0.29,86,100,4.19,1690382089
1097,adamstown,-25.8786,-134.163,19.08,68,100,5.0,1690382090
1098,northam,-31.9775,117.0767,8.23,94,42,4.93,1690382090
1099,ushuaia,-84.8883,-88.3897,-37.18,98,100,5.12,1690382090
1100,bethel,72.1474,-167.4444,-0.17,100,100,2.03,1690382091
1101,mizdah,30.094,12.8873,41.53,7,0,3.19,1690382091
1102,invercargill,-66.8714,157.5541,-32.96,100,100,2.46,1690382091
1103,grytviken,-61.2208,-19.2243,-9.51,95,100,6.41,1690382092
1104,dunedin,-57.9675,179.791,2.05,74,11,6.52,1690382092
1105,ixtapa,17.2424,-102.1776,28.94,68,72,1.62,1690382093
1106,hawaiian paradise park,15.1864,-141.2158,24.86,86,100,8.72,1690382093
1107,federal,-30.7905,-58.6081,16.54,64,68,7.15,1690382093
1108,fale old settlement,-0.9747,-162.001,27.93,75,8,8.21,1690382093
1109,edinburgh of the seven seas,-28.3047,-6.4827,17.61,65,97,6.04,1690382094
1110,petropavlovsk-kamchatsky,48.4616,161.3692,10.07,90,100,3.61,1690382094
1111,el alto,-3.4304,-84.8196,23.77,74,100,6.16,1690382094
1112,nantucket,38.901,-66.0491,25.12,76,73,2.13,1690382094
1113,georgetown,-4.573,-24.2271,25.52,78,3,8.26,1690382094
1114,anadyr,74.6972,178.2673,-0.04,99,100,4.0,1690382095
1115,stanley,-83.3516,-53.006,-27.9,94,100,4.8,1690382095
1116,port-aux-francais,-37.6269,79.0824,14.35,92,100,10.47,1690382095
1117,horta,45.2203,-30.4979,20.38,92,100,4.27,1690382095
1118,al ghayzah,15.3202,52.9898,25.16,86,10,9.8,1690382096
1119,i-n-salah,24.2489,2.6805,43.62,10,16,3.1,1690382096
1120,foca,43.3669,18.83,17.63,88,97,1.35,1690382097
1121,blackmans bay,-72.7167,151.4402,-67.48,100,62,2.97,1690382097
1122,taiohae,-1.9182,-119.2713,25.87,84,64,6.77,1690382098
1123,umarkot,25.4075,69.758,34.33,54,100,6.52,1690382098
1124,gaspe,49.7923,-62.9468,20.42,83,100,2.4,1690382098
1125,port-aux-francais,-57.521,53.7368,-0.98,84,100,22.73,1690382099
1126,shar,49.2709,80.3568,26.28,24,100,4.71,1690382099
1127,dawei,13.6481,98.6499,21.82,96,93,1.19,1690382100
1128,fale old settlement,-2.0423,-160.0922,27.7,80,7,7.41,1690382100
1129,gadzhiyevo,79.1568,35.3617,1.26,94,94,3.2,1690382101
1130,bethel,82.7201,-170.0234,0.22,80,100,3.52,1690382101
1131,akjoujt,19.1983,-14.3532,37.42,26,100,7.32,1690382101
1132,sinabang,-4.9162,91.0853,27.8,80,86,10.25,1690382102
1133,olonkinbyen,84.4877,-20.3278,0.13,98,100,4.3,1690382102
1134,sidi ech chahmi,35.6694,-0.3742,31.83,31,0,3.92,1690382103
1135,grytviken,-58.7062,-17.4917,-4.44,77,93,9.9,1690382104
1136,adamstown,-45.3342,-126.2513,6.56,72,100,13.06,1690382104
1137,cabo san lucas,3.9526,-119.6418,27.03,81,100,7.36,1690382106
1138,avarua,-17.2053,-156.8644,24.72,63,7,3.8,1690382107
1139,corfu,38.8775,19.4383,28.0,72,62,2.8,1690382107
1140,iqaluit,61.353,-67.2888,3.04,96,98,10.05,1690382107
1141,papatowai,-61.1273,176.7321,0.74,72,100,11.89,1690382108
1142,mangrol,16.6132,65.315,27.25,82,95,11.51,1690382108
1143,isafjordur,88.5695,-26.3931,0.13,92,100,6.55,1690382109
1144,barclayville,4.1549,-8.5101,26.05,81,92,6.94,1690382110
1145,grytviken,-45.2003,-36.0079,6.83,56,28,4.94,1690382111
1146,fort bragg,34.8818,-132.145,20.72,85,100,8.12,1690382112
1147,abraham's bay,26.6966,-69.7656,28.91,71,36,7.28,1690382112
1148,avarua,-22.7081,-158.5089,21.69,73,11,3.86,1690382112
1149,west island,-31.9149,86.8755,15.82,69,58,2.25,1690382113
1150,klaksvik,64.6559,-5.7727,9.22,91,50,3.62,1690382113
1151,hilo,27.8636,-147.1597,22.49,69,100,6.06,1690382114
1152,petropavlovsk-kamchatsky,42.4312,167.6138,15.08,100,100,3.64,1690382114
1153,anadyr,67.1887,174.766,9.87,95,100,1.88,1690382115
